Zeo1,Zeo2,SOAP,D,mA11,mA12,mA13,mA21,mA22,mA23,mA31,mA32,mA33,mB11,mB12,mB13,mB21,mB22,mB23,mB31,mB32,mB33
ITE,PAR,0.2107,0.1477,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,2
ITE,PAU,0.2427,0.0767,1,0,0,0,7,0,0,0,3,1,0,0,0,2,0,0,0,1
ITE,PCR,0.1740,0.1283,1,0,0,0,3,0,0,0,5,1,0,0,0,2,0,0,0,8
ITE,PCS,0.1206,0.1578,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
ITE,PHI,0.2909,0.1780,1,0,0,0,1,0,0,0,1,-2,0,0,0,-1,0,0,0,1
ITE,PON,0.1977,0.1615,-2,-1,0,-1,-2,0,0,0,1,0,-2,-2,0,0,-2,2,0,0
ITE,POR,0.1736,0.1073,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
ITE,POS,0.1583,0.1302,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
ITE,PSI,0.2130,0.0835,-2,-1,-2,-2,0,1,1,1,-2,-2,-1,0,-2,-1,2,-2,0,-1
ITE,PUN,0.2914,0.0622,3,0,0,0,3,0,0,0,1,4,0,0,0,4,0,0,0,1
ITE,PWO,0.1332,0.0884,-1,-1,0,-1,2,-1,0,-2,-1,-2,0,0,-1,-2,2,-1,2,2
ITE,PWW,0.1295,0.1316,1,0,0,0,5,0,0,0,1,1,0,0,0,4,0,0,0,2
ITE,RHO,0.1599,0.2411,3,0,0,0,1,0,0,0,1,4,0,0,0,1,0,0,0,1
ITE,RON,0.2539,0.3279,-1,-2,-1,-1,0,2,-1,1,0,-2,0,-1,0,0,2,-1,2,2
ITE,RRO,0.1822,0.0666,-1,-2,-2,-1,1,1,0,1,-2,-2,2,-2,-2,2,2,2,2,-1
ITE,RSN,0.2931,0.1026,1,0,0,0,9,0,0,0,1,4,0,0,0,2,0,0,0,2
ITE,RTE,0.1446,0.0758,-2,-1,0,-1,-2,0,0,0,1,-2,0,-2,-2,0,0,0,2,0
ITE,RTH,0.0164,0.0448,1,0,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,1
ITE,RUT,0.2249,0.2906,3,0,0,0,3,0,0,0,1,4,0,0,0,2,0,0,0,2
ITE,RWR,0.2704,0.1432,1,0,0,0,1,0,0,0,1,-2,0,0,0,-1,0,0,0,1
ITE,RWY,0.8586,0.1980,3,0,0,0,1,0,0,0,1,4,0,0,0,1,0,0,0,1
ITE,SAF,0.2218,0.2882,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
ITE,SAO,0.2740,0.2059,-2,-1,0,-1,-1,-1,1,-2,2,-2,-1,1,-2,1,1,0,-2,-2
ITE,SAS,0.0505,0.1667,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,2
ITE,SAT,0.1467,0.0824,1,0,0,0,3,0,0,0,3,2,0,0,0,2,0,0,0,2
ITE,SAV,0.0872,0.1307,-2,-1,0,-1,-2,-1,0,0,1,-2,-2,0,-1,0,0,1,-1,-2
ITE,SBE,0.3823,0.2469,1,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,1
ITE,SBN,0.3443,0.1653,-2,-1,0,-1,2,0,0,0,-1,-2,-2,-2,2,2,-2,2,-2,0
ITE,SBS,0.3740,0.2192,1,0,0,0,3,0,0,0,1,1,0,0,0,2,0,0,0,1
ITE,SBT,0.3711,0.0440,1,0,0,0,1,0,0,0,9,1,0,0,0,1,0,0,0,4
ITE,SEW,0.1307,0.0510,-2,-2,-2,-2,-1,2,-2,2,0,-1,-2,-2,-2,-1,2,-2,2,-1
ITE,SFE,0.1357,0.1089,-2,-1,-1,-1,1,-1,1,-2,-1,-2,2,-2,-2,-2,-2,-2,1,2
ITE,SFF,0.0870,0.0983,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,2
ITE,SFG,0.1631,0.0711,-2,-2,-1,-1,2,2,0,2,-2,-1,-2,2,2,-1,2,-1,2,1
ITE,SFH,0.1942,0.4497,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
ITE,SFN,0.1903,0.2001,1,0,0,0,1,0,0,0,1,1,0,0,0,2,0,0,0,1
ITE,SFO,0.1771,0.1642,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,2
ITE,SFS,0.1290,0.1847,-2,-2,-1,-1,2,2,0,-1,-2,-2,1,-2,-2,-1,2,1,2,-2
ITE,SFV,0.1111,0.0719,1,0,0,0,2,0,0,0,6,1,0,0,0,1,0,0,0,1
ITE,SFW,0.1537,0.0613,1,0,0,0,3,0,0,0,9,2,0,0,0,2,0,0,0,4
ITE,SGT,0.1228,0.3940,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
ITE,SIV,0.2988,0.2913,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
ITE,SOD,0.3248,0.0803,-1,0,0,0,-2,-1,0,-1,1,-2,0,-2,-1,-2,1,-1,2,1
ITE,SOF,0.1540,0.0721,1,0,0,0,5,0,0,0,1,1,0,0,0,4,0,0,0,2
ITE,SOR,0.1709,0.1967,1,0,0,0,3,0,0,0,1,1,0,0,0,2,0,0,0,2
ITE,SOS,0.1377,0.1000,1,0,0,0,3,0,0,0,1,1,0,0,0,4,0,0,0,2
ITE,SSF,0.1715,0.0229,-2,-2,-1,-2,1,2,-1,2,-2,-2,2,-2,-2,-2,-2,-2,1,2
ITE,SSO,0.1689,0.1815,-2,-1,0,-1,-2,-1,1,1,2,-1,0,-2,0,-2,-1,-1,2,1
ITE,SSY,0.1329,0.1613,-2,-1,-2,-2,0,-1,1,2,-1,0,-2,-2,-2,-2,-1,-2,1,-2
ITE,STF,0.0865,0.2180,1,0,0,0,1,0,0,0,1,-2,0,-1,0,-1,0,0,0,1
ITE,STI,0.1314,0.0507,-2,0,-1,-1,-2,-1,0,-1,2,-1,-2,-1,1,-2,-1,0,0,2
ITE,STO,0.1688,0.2101,-2,-2,-1,-2,-1,0,-1,2,-1,-2,0,-2,-1,2,-1,0,0,-1
ITE,STT,0.0636,0.0911,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
ITE,STW,0.1443,0.0439,-2,-1,-2,-1,2,-1,1,-2,-2,-1,1,-2,-2,-2,-1,-2,2,0
ITE,SVR,0.1099,0.0891,1,0,0,0,23,0,0,0,1,1,0,0,0,16,0,0,0,1
ITE,SVV,0.2427,0.1105,-2,-1,0,-2,0,-1,-1,-2,-2,-1,-1,2,-1,1,2,-2,1,0
ITE,SVY,0.1083,0.0759,2,0,0,0,5,0,0,0,2,3,0,0,0,3,0,0,0,1
ITE,SWY,0.1767,0.0814,1,0,0,0,3,0,0,0,3,2,0,0,0,2,0,0,0,2
ITE,SZR,0.1885,0.0967,1,0,0,0,3,0,0,0,3,1,0,0,0,2,0,0,0,8
ITE,TER,0.0911,0.1225,1,0,0,0,5,0,0,0,1,2,0,0,0,2,0,0,0,1
ITE,THO,0.3357,0.1024,-1,-1,-1,0,-2,-1,0,-1,2,-2,-2,2,-2,-2,-2,2,-2,0
ITE,TOL,0.2314,0.0673,-1,-2,-2,-1,-1,2,0,2,-1,-2,1,-1,0,1,1,2,1,-1
ITE,TON,0.1756,0.1176,1,0,0,0,3,0,0,0,1,1,0,0,0,2,0,0,0,4
ITE,TSC,0.3805,0.0740,1,0,0,0,3,0,0,0,2,1,0,0,0,1,0,0,0,1
ITE,TUN,0.1105,0.0712,1,0,0,0,3,0,0,0,1,1,0,0,0,1,0,0,0,1
ITE,UEI,0.2041,0.0985,-2,-2,-1,-1,0,0,0,-1,-2,-1,-2,-2,0,-2,-1,-2,0,0
ITE,UFI,0.1651,0.2080,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
ITE,UOE,0.1434,0.0491,1,0,0,0,3,0,0,0,1,2,0,0,0,4,0,0,0,2
ITE,UOS,0.1312,0.0491,1,0,0,0,3,0,0,0,1,1,0,0,0,4,0,0,0,2
ITE,UOV,0.1172,0.0399,-2,-2,-1,-2,-1,1,-1,2,0,-2,-1,0,0,-2,0,0,-1,1
ITE,UOZ,0.2325,0.2404,-2,-1,-2,-1,2,0,0,0,-1,-2,-2,-2,-1,-1,0,-2,2,-1
ITE,USI,0.0877,0.1146,1,0,0,0,5,0,0,0,1,1,0,0,0,4,0,0,0,2
ITE,UTL,0.2695,0.0512,-2,-2,-1,-1,1,-2,1,-2,-2,-1,2,0,-2,0,-2,-1,-2,2
ITE,UWY,0.1673,0.0416,-2,-2,-1,-1,2,1,0,1,-2,0,-2,-2,2,-1,1,-1,-2,1
ITE,VET,0.1855,0.1899,2,0,0,0,2,0,0,0,1,3,0,0,0,1,0,0,0,5
ITE,VFI,0.5074,0.0748,-2,-1,-1,-1,-2,-1,-1,-2,2,-1,1,-2,-2,2,0,2,2,-1
ITE,VNI,0.2523,0.1335,1,0,0,0,5,0,0,0,3,2,0,0,0,4,0,0,0,2
ITE,VSV,0.3000,0.1604,-2,-1,-1,-1,-2,-1,-1,-2,2,-2,-1,1,1,1,2,-2,2,0
ITE,WEI,0.2773,0.1831,1,0,0,0,5,0,0,0,1,2,0,0,0,4,0,0,0,2
ITE,WEN,0.2285,0.0492,-1,0,0,0,-2,-1,0,-1,2,-2,-1,0,0,-2,2,0,2,2
ITE,YFI,0.1185,0.0724,1,0,0,0,3,0,0,0,5,1,0,0,0,1,0,0,0,8
ITE,YUG,0.2566,0.2501,1,0,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,2
ITE,ZON,0.2122,0.1231,1,0,0,0,1,0,0,0,1,-2,0,0,0,-1,0,0,0,1
ITG,ITH,0.0770,0.0964,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
ITG,ITN,0.0591,0.2805,-2,-2,1,-2,1,-2,1,-2,-2,-2,-1,-2,0,2,-2,2,-2,-2
ITG,ITR,0.0753,0.0700,1,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,1
ITG,ITT,0.5596,0.1580,-2,-2,1,-2,0,-1,-1,-2,-2,-2,-1,2,0,2,1,-1,2,-2
ITG,ITV,0.7116,0.3118,1,0,0,0,3,0,0,0,8,1,0,0,0,1,0,0,0,7
ITG,ITW,0.1863,0.0560,-2,-2,-1,-1,-2,0,-1,-1,1,-1,2,1,1,2,2,2,1,0
ITG,IWR,0.0844,0.1412,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
ITG,IWS,0.1731,0.2025,1,0,0,0,17,0,0,0,1,1,0,0,0,7,0,0,0,1
ITG,IWV,0.1945,0.0439,-2,-1,-1,-2,1,2,1,2,-2,0,-1,-2,-2,0,1,1,1,-2
ITG,IWW,0.0196,0.3536,-2,0,0,0,-1,0,0,0,1,1,0,0,0,1,0,0,0,1
ITG,JBW,0.1995,0.0922,3,0,0,0,1,0,0,0,1,7,0,0,0,2,0,0,0,2
ITG,JNT,0.2035,0.0830,4,0,0,0,1,0,0,0,1,7,0,0,0,1,0,0,0,1
ITG,JOZ,0.2857,0.0782,-2,-1,0,-2,1,1,1,1,-1,-2,0,-2,2,-1,-2,-1,-1,2
ITG,JRY,0.1780,0.0532,-1,-2,1,-1,-1,1,-1,1,-2,-1,-2,2,0,-1,2,-2,2,-1
ITG,JSN,0.1771,0.1611,-2,-1,0,-1,-1,-1,1,0,1,-1,2,-2,-2,-1,-1,1,2,1
ITG,JSR,0.3114,0.1217,1,0,0,0,12,0,0,0,1,1,0,0,0,7,0,0,0,1
ITG,JST,0.3272,0.1207,-2,-1,-2,-2,1,0,1,-1,-2,-1,-1,-2,-2,2,-1,1,-2,-2
ITG,JSW,0.1928,0.1549,1,0,0,0,1,0,0,0,6,1,0,0,0,1,0,0,0,7
ITG,KFI,0.1183,0.1673,1,0,0,0,2,0,0,0,6,1,0,0,0,1,0,0,0,7
ITG,LAU,0.1267,0.1378,-2,-1,1,-1,-1,2,0,1,0,-1,-2,-1,-1,-1,-2,2,0,-1
ITG,LEV,0.2175,0.2452,-2,-2,1,-2,1,-2,1,-2,-2,-2,0,2,-2,2,-2,-2,-2,-1
ITG,LIO,0.2016,0.0815,-2,-1,-1,-2,1,0,-1,1,-2,-1,2,-2,1,0,-2,-2,-1,-1
ITG,LIT,0.2443,0.2338,-2,-1,0,-1,-1,2,-1,0,1,-1,-1,-2,-2,1,0,-2,2,-1
ITG,LOS,0.2160,0.2532,1,0,0,0,1,0,0,0,3,1,0,0,0,1,0,0,0,7
ITG,LOV,0.2519,0.0564,-2,-2,-1,-1,-1,-2,1,-2,-1,-2,0,-2,2,2,-2,2,-2,-1
ITG,LTA,0.1510,0.1203,-2,-2,1,-1,0,2,0,1,0,-2,-1,-2,-2,1,-1,1,2,0
ITG,LTF,0.1909,0.0734,3,0,0,0,3,0,0,0,3,2,0,0,0,1,0,0,0,7
ITG,LTJ,0.2384,0.2599,-1,-2,-1,-1,1,1,0,1,0,-1,-1,-2,-1,0,2,0,2,1
ITG,LTL,0.2327,0.1187,1,0,0,0,3,0,0,0,3,1,0,0,0,2,0,0,0,7
ITG,LTN,0.1646,0.1959,3,0,0,0,3,0,0,0,3,1,0,0,0,1,0,0,0,2
ITG,MAR,0.2066,0.1375,-2,-2,1,-1,-1,2,-1,2,2,-2,0,-1,0,1,-2,1,-1,-1
ITG,MAZ,0.1517,0.0844,-2,0,-1,-1,-2,0,-1,-1,2,-1,-1,2,1,-2,2,2,1,2
ITG,MEI,0.1504,0.0733,-2,-2,-1,-2,-1,2,-1,2,0,-2,-2,1,0,2,2,-2,2,-2
ITG,MEL,0.0570,0.0858,-2,-2,-2,-2,1,-1,0,0,-2,-2,-1,-1,-2,1,0,-1,0,-2
ITG,MEP,0.2430,0.2978,-2,-2,-2,-2,1,0,0,2,-1,-2,-1,-1,-1,-1,2,-2,2,1
ITG,MER,0.2149,0.2985,1,0,0,0,1,0,0,0,4,1,0,0,0,1,0,0,0,7
ITG,MFI,0.0765,0.1204,-2,-2,1,-1,-2,2,-1,2,2,-2,0,-1,-2,-1,-2,-1,-2,1
ITG,MFS,0.1019,0.0530,-2,0,1,-1,-2,2,-1,1,2,-2,-1,-2,2,-2,-2,-2,-2,-1
ITG,MON,0.2567,0.4793,2,0,0,0,1,0,0,0,1,7,0,0,0,1,0,0,0,1
ITG,MOR,0.0985,0.1539,-1,-2,-1,-1,-2,2,-1,0,2,-1,-2,2,2,-1,-2,2,0,-1
ITG,MOZ,0.1653,0.1180,3,0,0,0,3,0,0,0,3,2,0,0,0,1,0,0,0,7
ITG,MRE,0.1388,0.1936,1,0,0,0,1,0,0,0,6,1,0,0,0,1,0,0,0,7
ITG,MRT,0.2314,0.1025,-2,0,-1,1,-2,1,0,-1,1,-1,-2,-2,-1,1,2,-1,2,1
ITG,MSE,0.0293,0.1666,-2,0,0,0,-1,0,0,0,1,1,0,0,0,1,0,0,0,1
ITG,MSO,0.0937,0.0875,-2,-1,-2,-2,1,2,-1,2,2,-2,-1,2,1,-2,-1,2,-1,-1
ITG,MTF,0.1643,0.2256,11,0,0,0,1,0,0,0,1,14,0,0,0,1,0,0,0,1
ITG,MTN,0.2331,0.1021,-2,-1,2,-2,0,-1,1,-2,-2,-2,-1,-2,-1,-1,2,0,1,1
ITG,MTT,0.1262,0.0684,3,0,0,0,1,0,0,0,1,7,0,0,0,1,0,0,0,1
ITG,MTW,0.0965,0.3942,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,2
ITG,MVY,0.2258,0.0769,-1,-1,0,-1,0,-2,1,0,-1,0,-2,-1,2,-2,1,-1,-1,2
ITG,MWF,0.2309,0.2023,-2,-2,-2,-2,1,2,-2,2,-1,1,0,0,0,1,0,0,0,1
ITG,MWW,0.0733,0.0980,1,0,0,0,1,0,0,0,9,1,0,0,0,1,0,0,0,7
ITG,NAB,0.3165,0.2124,1,0,0,0,5,0,0,0,1,2,0,0,0,7,0,0,0,2
ITG,NAT,0.2966,0.0718,-2,-1,0,-1,0,-2,0,-1,-1,-1,-1,-2,2,-2,-2,1,-2,1
ITG,NES,0.0693,0.0293,-2,-1,-2,-1,2,2,0,2,-1,-2,-1,1,1,-1,0,0,1,2
ITG,NON,0.1367,0.1726,11,0,0,0,1,0,0,0,1,7,0,0,0,1,0,0,0,1
ITG,NPO,0.2181,0.1823,-2,-1,0,-1,1,0,0,0,-1,-2,1,2,0,2,-2,-2,-2,-2
ITG,NPT,0.2739,0.0497,-2,-2,-1,-1,-1,-2,1,-2,0,-2,-1,0,-2,-2,2,-2,2,1
ITG,NSI,0.1996,0.0516,1,0,0,0,1,0,0,0,3,1,0,0,0,2,0,0,0,7
ITG,OBW,0.2865,0.2449,-2,-2,-1,-1,1,-2,1,-2,-2,-2,-1,2,2,0,1,0,2,1
ITG,OFF,0.1315,0.1081,3,0,0,0,1,0,0,0,3,4,0,0,0,1,0,0,0,7
ITG,OKO,0.0615,0.0660,-2,-2,1,-1,1,-2,1,-2,-1,-1,0,-2,2,2,0,1,-2,-1
ITG,OSI,0.1243,0.1646,1,0,0,0,2,0,0,0,2,1,0,0,0,1,0,0,0,7
ITG,OSO,0.2418,0.9315,4,0,0,0,1,0,0,0,1,5,0,0,0,1,0,0,0,3
ITG,OWE,0.1814,0.1518,-2,-2,-1,-1,2,0,0,2,0,-2,0,-1,1,2,-2,2,1,-2
ITG,PAR,0.1763,0.1409,-2,-1,-2,-2,0,-1,0,0,-2,-2,-2,-1,-2,-1,1,-1,0,-2
ITG,PAU,0.2145,0.0570,2,0,0,0,3,0,0,0,2,1,0,0,0,1,0,0,0,1
ITG,PCR,0.1444,0.1312,-2,-1,-1,-1,2,-1,1,-2,-2,0,2,-2,2,-1,-2,-1,0,-2
ITG,PCS,0.0748,0.0905,2,0,0,0,1,0,0,0,4,1,0,0,0,1,0,0,0,7
ITG,PHI,0.2536,0.1400,-2,0,-2,-1,0,1,0,1,0,-2,0,-1,1,-1,0,-2,-1,2
ITG,PON,0.1676,0.1263,-1,-2,2,-1,0,1,-1,1,-1,-2,-1,2,-1,1,2,0,2,-1
ITG,POR,0.1476,0.0704,0,-2,-2,-2,0,-2,0,2,0,-2,-1,-2,-2,1,-1,1,2,0
ITG,POS,0.0857,0.0703,1,0,0,0,2,0,0,0,4,1,0,0,0,1,0,0,0,7
ITG,PSI,0.1741,0.0748,-2,-2,2,-1,2,-2,1,-2,-1,-2,-1,-1,-1,0,2,-1,1,0
ITG,PUN,0.2701,0.2087,-2,-2,1,-2,1,1,-1,-1,-1,-2,-1,-1,0,-2,-1,-2,-2,2
ITG,PWO,0.1417,0.1444,5,0,0,0,1,0,0,0,1,7,0,0,0,1,0,0,0,2
ITG,PWW,0.1357,0.0795,-1,-2,-2,0,1,-2,0,-2,-1,-2,-2,1,-2,1,-1,-1,-2,0
ITG,RHO,0.1674,0.0906,-2,-1,-2,-2,1,0,1,-1,-2,-1,-1,-2,-2,2,-1,1,-2,-2
ITG,RON,0.1936,0.2126,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
ITG,RRO,0.1614,0.0543,-2,-2,1,-1,2,-1,0,-1,-1,-2,-1,-2,-2,-2,2,-2,2,0
ITG,RSN,0.2576,0.1224,-2,-1,-2,-2,-1,1,1,2,-1,-1,0,-2,-2,-2,2,-2,1,0
ITG,RTE,0.1259,0.2295,-2,-1,1,-1,0,-1,1,-1,1,-1,-1,-2,2,-1,0,-2,0,1
ITG,RTH,0.1005,0.1240,-2,-2,-2,0,-2,2,0,0,1,-2,-1,1,-1,2,1,0,2,-1
ITG,RUT,0.1907,0.1503,-2,-2,1,-2,1,0,-1,-1,-1,-1,2,0,-1,0,2,2,1,2
ITG,RWR,0.2281,0.0927,-2,-2,-2,-1,0,-2,0,-1,-1,-2,-1,2,1,-1,1,0,1,1
ITG,RWY,0.8440,0.1694,1,0,0,0,1,0,0,0,6,1,0,0,0,1,0,0,0,7
ITG,SAF,0.1456,0.0561,-2,-2,2,-2,0,1,1,-1,-2,-1,-1,2,-1,-2,0,2,1,1
ITG,SAO,0.2629,0.2531,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
ITG,SAS,0.1172,0.2588,-2,0,2,0,-1,-2,0,-1,0,-2,-1,0,2,0,-1,1,-2,1
ITG,SAT,0.1120,0.2180,1,0,0,0,1,0,0,0,9,1,0,0,0,1,0,0,0,7
ITG,SAV,0.1366,0.1512,1,0,0,0,2,0,0,0,3,1,0,0,0,1,0,0,0,7
ITG,SBE,0.3108,0.2681,-2,-1,-2,-2,0,2,0,2,0,-2,-1,-1,2,2,-1,1,-1,0
ITG,SBN,0.3066,0.1178,-1,0,-1,0,-2,-1,0,-1,2,-2,-1,-2,2,-2,-2,0,-2,2
ITG,SBS,0.3099,0.3181,1,0,0,0,12,0,0,0,1,1,0,0,0,7,0,0,0,1
ITG,SBT,0.3070,0.1631,9,0,0,0,1,0,0,0,2,7,0,0,0,1,0,0,0,1
ITG,SEW,0.0542,0.1222,-2,-2,-2,-2,2,1,0,2,-1,-1,-2,-2,0,-1,2,-2,2,1
ITG,SFE,0.0746,0.1915,1,0,0,0,1,0,0,0,1,1,0,0,0,2,0,0,0,2
ITG,SFF,0.0632,0.1432,-2,-2,-2,-2,0,-2,2,0,1,-1,-2,2,-2,-2,-1,2,1,0
ITG,SFG,0.0938,0.0711,-2,-2,-1,-1,1,2,-1,2,-2,-1,-2,2,2,0,1,-1,2,1
ITG,SFH,0.1319,0.1316,-2,-2,0,-2,2,2,0,2,0,-2,-1,-2,2,-1,1,-1,0,1
ITG,SFN,0.1274,0.1829,2,0,0,0,2,0,0,0,1,1,0,0,0,7,0,0,0,1
ITG,SFO,0.1433,0.0945,-1,-1,-2,-1,0,-2,1,-1,-2,-2,2,-1,-2,1,0,-1,2,2
ITG,SFS,0.0648,0.2016,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
ITG,SFV,0.0562,0.3571,1,0,0,0,2,0,0,0,7,1,0,0,0,1,0,0,0,1
ITG,SFW,0.1168,0.3168,1,0,0,0,9,0,0,0,3,2,0,0,0,7,0,0,0,1
ITG,SGT,0.1187,0.1723,-1,-2,2,-1,0,2,-1,1,-2,-2,-1,2,0,1,1,-1,1,-1
ITG,SIV,0.2600,0.1506,1,0,0,0,8,0,0,0,1,1,0,0,0,7,0,0,0,1
ITG,SOD,0.2824,0.2250,1,0,0,0,1,0,0,0,3,2,0,0,0,1,0,0,0,7
ITG,SOF,0.1280,0.0631,-2,-1,2,-1,1,2,0,1,-1,-2,0,1,-2,1,-1,1,-1,-2
ITG,SOR,0.0931,0.0636,-2,-1,-1,-1,1,1,0,1,-1,-1,-1,2,1,0,2,-1,1,1
ITG,SOS,0.1471,0.0666,-2,-2,-1,-1,-1,-1,1,-2,-2,-1,0,-2,-2,-1,-2,-2,1,1
ITG,SSF,0.0959,0.1858,-2,-2,-1,-2,1,2,-1,2,-2,-2,-2,-1,0,2,-2,2,-2,-2
ITG,SSO,0.0936,0.0892,-2,-1,2,-1,-2,-1,1,-2,-1,-2,-1,0,1,0,2,1,2,1
ITG,SSY,0.0746,0.0529,1,0,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,1
ITG,STF,0.0618,0.1903,-2,-1,-2,-1,-2,1,-1,-1,1,-1,1,1,-2,-2,1,-1,-2,2
ITG,STI,0.1493,0.1026,-2,-1,2,-2,0,-1,-1,-1,-2,-1,-1,-2,1,-2,1,0,-1,2
ITG,STO,0.1030,0.1886,2,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
ITG,STT,0.0614,0.0291,-2,-2,0,-1,-1,2,0,2,2,-1,1,2,-2,-1,2,0,-2,1
ITG,STW,0.1472,0.1115,-2,-2,1,-2,1,-2,-1,-1,-2,-2,2,0,-1,-2,1,1,0,2
ITG,SVR,0.0918,0.1113,-2,-2,0,-2,2,2,-1,2,-2,-1,1,-2,1,-2,-1,-2,-2,1
ITG,SVV,0.2063,0.1394,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
ITG,SVY,0.0504,0.2816,1,0,0,0,14,0,0,0,2,1,0,0,0,11,0,0,0,1
ITG,SWY,0.1214,0.2015,-2,0,1,-1,-2,2,-1,1,2,-1,-1,-1,2,1,-2,0,-2,-1
ITG,SZR,0.1385,0.0470,-2,0,1,-1,-2,2,-1,1,2,-2,-1,2,-2,-2,-2,-1,-2,2
ITG,TER,0.0578,0.0699,-1,-2,-2,-1,2,-1,0,2,-2,-1,-2,1,-2,-1,-2,0,-1,-1
ITG,THO,0.2955,0.1193,1,0,0,0,1,0,0,0,5,1,0,0,0,2,0,0,0,14
ITG,TOL,0.1958,0.2214,1,0,0,0,1,0,0,0,9,1,0,0,0,1,0,0,0,7
ITG,TON,0.1324,0.1052,-2,-2,-1,-1,2,1,0,-1,-1,-2,-2,1,-1,2,0,0,-1,-1
ITG,TSC,0.3152,0.1910,9,0,0,0,3,0,0,0,1,4,0,0,0,1,0,0,0,1
ITG,TUN,0.0472,0.0769,-2,-2,2,-2,-1,-2,2,-1,-2,-2,-1,0,0,2,1,1,2,-1
ITG,UEI,0.1744,0.0458,-2,0,-2,0,-1,-2,0,-1,1,-2,-1,1,-1,-2,0,2,0,1
ITG,UFI,0.1065,0.1174,-2,-2,-2,-2,-2,0,0,2,2,-1,-1,-2,-2,2,-1,1,2,1
ITG,UOE,0.1208,0.1771,1,0,0,0,1,0,0,0,3,1,0,0,0,2,0,0,0,7
ITG,UOS,0.1131,0.1230,-2,-1,-2,-1,0,-1,1,0,-2,-2,-1,2,-2,0,1,-1,-2,-1
ITG,UOV,0.0418,0.0351,-2,-2,2,-1,1,-2,1,-2,-2,-1,-1,-1,-2,2,1,1,2,0
ITG,UOZ,0.1976,0.0930,-1,-2,1,-1,0,-2,1,-1,1,-2,-1,-1,-2,2,1,1,0,-1
ITG,USI,0.1284,0.0878,-2,-2,-1,-1,0,2,-1,1,2,-1,-2,1,2,-2,-1,2,-1,0
ITG,UTL,0.2000,0.0532,-2,-2,1,-2,1,-1,-1,-2,-2,-1,2,2,-1,-2,-1,0,-2,2
ITG,UWY,0.0780,0.0780,-2,-2,1,-2,1,-2,-1,-2,-1,-1,-2,1,0,2,2,-2,2,1
ITG,VET,0.1205,0.0773,-1,-1,0,-1,0,1,0,1,-2,-1,-1,-2,0,-2,2,-1,2,0
ITG,VFI,0.4344,0.1536,-2,-1,-2,-1,-2,-1,-1,0,2,-2,0,-1,-2,2,0,2,1,-2
ITG,VNI,0.2167,0.1123,5,0,0,0,1,0,0,0,3,7,0,0,0,1,0,0,0,2
ITG,VSV,0.2644,0.1371,-2,-1,-2,-2,-1,1,1,2,-1,-2,-1,0,2,-2,-2,0,-2,1
ITG,WEI,0.2470,0.2350,1,0,0,0,5,0,0,0,1,1,0,0,0,7,0,0,0,2
ITG,WEN,0.1776,0.1156,1,0,0,0,1,0,0,0,5,1,0,0,0,1,0,0,0,14
ITG,YFI,0.0479,0.2341,1,0,0,0,3,0,0,0,5,1,0,0,0,1,0,0,0,7
ITG,YUG,0.2192,0.2148,-1,-1,-1,-1,-1,0,-1,1,1,-1,1,0,1,2,2,2,0,-1
ITG,ZON,0.1817,0.0841,4,0,0,0,1,0,0,0,1,7,0,0,0,1,0,0,0,1
ITH,ITN,0.1190,0.2206,27,0,0,0,1,0,0,0,1,14,0,0,0,1,0,0,0,2
ITH,ITR,0.0049,0.0000,-2,0,0,0,-1,0,0,0,1,1,0,0,0,1,0,0,0,1
ITH,ITT,0.5720,0.1633,-2,-2,0,-2,1,-2,0,-2,-1,-1,1,-2,-2,-1,1,-1,2,2
